point_0_x,point_0_y,point_1_x,point_1_y,point_2_x,point_2_y,point_3_x,point_3_y,point_4_x,point_4_y,point_5_x,point_5_y,point_6_x,point_6_y,point_7_x,point_7_y,point_8_x,point_8_y,point_9_x,point_9_y,point_10_x,point_10_y,point_11_x,point_11_y,point_12_x,point_12_y,point_13_x,point_13_y,point_14_x,point_14_y,point_15_x,point_15_y,point_16_x,point_16_y,point_17_x,point_17_y,point_18_x,point_18_y,point_19_x,point_19_y,point_20_x,point_20_y
0.7259377837181091,0.9321566224098206,0.6543352603912354,0.8995344042778015,0.6136924624443054,0.8022362589836121,0.6541698575019836,0.7254689931869507,0.6995580792427063,0.6773118376731873,0.6114495992660522,0.6178382039070129,0.5713528990745544,0.48295027017593384,0.5493894815444946,0.3976091146469116,0.5331771373748779,0.32391688227653503,0.6787019968032837,0.6111916899681091,0.6835203170776367,0.4396108388900757,0.6988254189491272,0.33083921670913696,0.7162041664123535,0.24210762977600098,0.7408007979393005,0.6458301544189453,0.7379127740859985,0.6029030084609985,0.7159907817840576,0.7060009241104126,0.7009861469268799,0.7724673748016357,0.794505774974823,0.700343906879425,0.7828596234321594,0.6605129241943359,0.7561293840408325,0.7367839813232422,0.7339275479316711,0.7930928468704224
0.722019374370575,0.9735885858535767,0.6457981467247009,0.9285234212875366,0.6043672561645508,0.8196619749069214,0.6610196828842163,0.7478853464126587,0.7282874584197998,0.7100997567176819,0.6098467111587524,0.6312662363052368,0.5702217221260071,0.4757347106933594,0.5509657859802246,0.3796546459197998,0.5381795167922974,0.297263503074646,0.6835563778877258,0.6259328126907349,0.6961542963981628,0.43275874853134155,0.7144472599029541,0.3185702860355377,0.7342371940612793,0.21888601779937744,0.7497740983963013,0.664567768573761,0.7563364505767822,0.6433618664741516,0.7280088663101196,0.7598724365234375,0.7085211873054504,0.8193192481994629,0.8054594993591309,0.7243274450302124,0.8007431030273438,0.7180718779563904,0.7696185111999512,0.8006012439727783,0.7442367076873779,0.8421944975852966
0.6818684935569763,0.9610704183578491,0.6059114933013916,0.9042590856552124,0.5753151774406433,0.789057731628418,0.6328372359275818,0.7199757099151611,0.6934505701065063,0.679405927658081,0.5878818035125732,0.5838372707366943,0.5532116293907166,0.4219505190849304,0.5351680517196655,0.3177633583545685,0.5225648880004883,0.22723999619483948,0.6642749905586243,0.5877288579940796,0.6882118582725525,0.3846200108528137,0.7172766923904419,0.26311439275741577,0.7464385032653809,0.16015350818634033,0.7311899662017822,0.6397799849510193,0.7373722195625305,0.599144697189331,0.7018997073173523,0.7165062427520752,0.6778171062469482,0.7835584878921509,0.7855364680290222,0.7139502763748169,0.779625654220581,0.6832509636878967,0.7422981858253479,0.7682086825370789,0.7132149338722229,0.8194643259048462
0.7108978033065796,0.9705399870872498,0.6249729990959167,0.9161068201065063,0.5943706035614014,0.8119025230407715,0.65774005651474,0.7640742659568787,0.7296263575553894,0.7306655645370483,0.5978636145591736,0.6024671196937561,0.562017023563385,0.4436246156692505,0.5406485795974731,0.3392435908317566,0.5256413817405701,0.25069889426231384,0.6774354577064514,0.5969645977020264,0.6958569884300232,0.3989340662956238,0.7225772738456726,0.2808883488178253,0.7508510947227478,0.1758577525615692,0.7462888360023499,0.6415801048278809,0.7459484338760376,0.638317346572876,0.7148066163063049,0.7575773000717163,0.6932910084724426,0.8044735789299011,0.800666093826294,0.7049282193183899,0.7874482870101929,0.7299103736877441,0.75068199634552,0.8150436282157898,0.7208350300788879,0.8452830910682678
0.6812887787818909,0.9293304681777954,0.5974605679512024,0.8758667707443237,0.5645459890365601,0.7595260739326477,0.6229295134544373,0.6968474388122559,0.6854738593101501,0.6533837914466858,0.5761973261833191,0.5556533336639404,0.5425630211830139,0.3909701108932495,0.5214242339134216,0.2893373966217041,0.5089135766029358,0.20216533541679382,0.6565120816230774,0.5576668381690979,0.6796084046363831,0.36287689208984375,0.7042335271835327,0.2392507791519165,0.7299843430519104,0.13335344195365906,0.7244943976402283,0.6072862148284912,0.7214446067810059,0.5772733688354492,0.6861419677734375,0.697557806968689,0.6635887026786804,0.7627450227737427,0.7770101428031921,0.6749736070632935,0.7609288692474365,0.6728396415710449,0.7224417328834534,0.7575474381446838,0.6956867575645447,0.801700234413147
0.42763808369636536,0.925220787525177,0.5080574750900269,0.8746693134307861,0.5517867803573608,0.7658859491348267,0.5040527582168579,0.6859716176986694,0.44244661927223206,0.6336163878440857,0.5380837917327881,0.5524377226829529,0.5758598446846008,0.3909670114517212,0.6007338762283325,0.2962472438812256,0.6122228503227234,0.21330374479293823,0.4594467580318451,0.5433450937271118,0.4367939829826355,0.342890202999115,0.41937005519866943,0.2199709117412567,0.398230642080307,0.11578276753425598,0.39121830463409424,0.5832376480102539,0.4140976667404175,0.5656449198722839,0.4490368366241455,0.6788973212242126,0.46657752990722656,0.7460851669311523,0.33672791719436646,0.6463322639465332,0.3716868758201599,0.651064932346344,0.4130264222621918,0.7324000000953674,0.4407529830932617,0.785641074180603
0.4191376566886902,0.8774082660675049,0.4862271547317505,0.830108642578125,0.5244783163070679,0.730137825012207,0.48638737201690674,0.6523876190185547,0.43001922965049744,0.6011784076690674,0.510871171951294,0.5450068712234497,0.5464544296264648,0.39471009373664856,0.5694928169250488,0.30666810274124146,0.579511284828186,0.2301749289035797,0.440157413482666,0.5395666360855103,0.41964325308799744,0.35714972019195557,0.40844497084617615,0.24920612573623657,0.39177724719047546,0.16013994812965393,0.3791967034339905,0.5751491189002991,0.4005962610244751,0.5732393860816956,0.43067026138305664,0.6734561920166016,0.4414202868938446,0.7352575063705444,0.3289150595664978,0.6287328600883484,0.3671645522117615,0.6391464471817017,0.397967666387558,0.7151831388473511,0.41099122166633606,0.7642351388931274
0.392922580242157,0.9250797033309937,0.4647970199584961,0.887539267539978,0.5080858469009399,0.7910383343696594,0.4582276940345764,0.710945725440979,0.3975190222263336,0.6493206024169922,0.49380478262901306,0.5837565660476685,0.5208672285079956,0.4256552457809448,0.5370356440544128,0.32797959446907043,0.5431734919548035,0.24720820784568787,0.42275458574295044,0.5769597887992859,0.40582287311553955,0.3985981345176697,0.3926981985569,0.2902803122997284,0.3787037432193756,0.20234254002571106,0.36253082752227783,0.6124093532562256,0.36547908186912537,0.6083394885063171,0.39100635051727295,0.7142417430877686,0.4075986444950104,0.776520311832428,0.3121130168437958,0.6699298024177551,0.3259720802307129,0.6832945346832275,0.35580310225486755,0.7710182666778564,0.3782998025417328,0.8243598937988281
0.39140549302101135,0.9022163152694702,0.46178287267684937,0.853759765625,0.5002080202102661,0.7494747638702393,0.46014657616615295,0.6668946146965027,0.4033893644809723,0.6066268086433411,0.48860999941825867,0.5530741214752197,0.5170139670372009,0.3905501067638397,0.5332710146903992,0.29393860697746277,0.5375626683235168,0.2106252908706665,0.41578996181488037,0.5500732660293579,0.39676880836486816,0.3609708547592163,0.3889649510383606,0.24952605366706848,0.3773263692855835,0.1584644615650177,0.35364454984664917,0.587441623210907,0.3702031373977661,0.5770039558410645,0.40507063269615173,0.6778468489646912,0.4229090213775635,0.7373083829879761,0.3041922450065613,0.6437668800354004,0.3399556875228882,0.6617221832275391,0.3744722604751587,0.7382060289382935,0.39402806758880615,0.7819039225578308
0.39159342646598816,0.9380439519882202,0.46372655034065247,0.891991376876831,0.5023095011711121,0.7896696329116821,0.4558786153793335,0.7100947499275208,0.40082308650016785,0.6461373567581177,0.4922997057437897,0.5851670503616333,0.5231292843818665,0.42580580711364746,0.5422763824462891,0.3260408043861389,0.5516299605369568,0.24169811606407166,0.4208158850669861,0.581759512424469,0.3994550108909607,0.4045095443725586,0.38591158390045166,0.2916358411312103,0.3730064630508423,0.19876611232757568,0.3596724271774292,0.6202479600906372,0.36405277252197266,0.6133831739425659,0.39708763360977173,0.7232595682144165,0.418954461812973,0.7916886210441589,0.30874931812286377,0.678391695022583,0.32432791590690613,0.6853985786437988,0.3558974266052246,0.7697445154190063,0.3785824775695801,0.822576105594635
