point_0_x,point_0_y,point_1_x,point_1_y,point_2_x,point_2_y,point_3_x,point_3_y,point_4_x,point_4_y,point_5_x,point_5_y,point_6_x,point_6_y,point_7_x,point_7_y,point_8_x,point_8_y,point_9_x,point_9_y,point_10_x,point_10_y,point_11_x,point_11_y,point_12_x,point_12_y,point_13_x,point_13_y,point_14_x,point_14_y,point_15_x,point_15_y,point_16_x,point_16_y,point_17_x,point_17_y,point_18_x,point_18_y,point_19_x,point_19_y,point_20_x,point_20_y
0.8186699748039246,0.2246285080909729,0.7105839252471924,0.29902827739715576,0.6619447469711304,0.4087010622024536,0.6468478441238403,0.4942246079444885,0.6544069647789001,0.5768417119979858,0.6073022484779358,0.46582651138305664,0.5741380453109741,0.6250981092453003,0.566727876663208,0.7193744778633118,0.5646717548370361,0.7990080118179321,0.6653865575790405,0.4802326261997223,0.6781918406486511,0.6141323447227478,0.7059000134468079,0.5640868544578552,0.7099576592445374,0.5114529132843018,0.7358794808387756,0.4914860725402832,0.7463263869285583,0.5799408555030823,0.7631335258483887,0.5200912952423096,0.7613869309425354,0.4751271903514862,0.7967968583106995,0.5068790912628174,0.7980779409408569,0.5509390830993652,0.8076076507568359,0.5009682774543762,0.8137139081954956,0.46251344680786133
0.808090090751648,0.24535876512527466,0.7043479681015015,0.29547592997550964,0.6597984433174133,0.39584577083587646,0.6446247696876526,0.477691113948822,0.6584814786911011,0.5465595126152039,0.6119508743286133,0.454865962266922,0.5765984654426575,0.6050301790237427,0.5682505369186401,0.6958425641059875,0.5671252012252808,0.7717603445053101,0.6623011827468872,0.480057030916214,0.6655313372612,0.605647623538971,0.687292218208313,0.5634780526161194,0.6934385895729065,0.514209508895874,0.7244152426719666,0.4932219386100769,0.7284265756607056,0.5729779601097107,0.7414576411247253,0.5260087251663208,0.7426440715789795,0.4853900372982025,0.7836810946464539,0.5023596286773682,0.7815712094306946,0.5425757765769958,0.791515052318573,0.4994979202747345,0.7959591150283813,0.463163822889328
0.3249472379684448,0.2532084882259369,0.4117947518825531,0.2981142997741699,0.44558560848236084,0.3911372423171997,0.44583430886268616,0.46210095286369324,0.4217959940433502,0.5034171938896179,0.4773132801055908,0.48050856590270996,0.48509150743484497,0.615769624710083,0.4810391962528229,0.6899677515029907,0.475620836019516,0.7491168975830078,0.43134990334510803,0.5080969333648682,0.39622122049331665,0.5598479509353638,0.38849711418151855,0.5217399597167969,0.38877037167549133,0.4882889688014984,0.3735906779766083,0.505445659160614,0.35485661029815674,0.5261431336402893,0.3514050245285034,0.4922489821910858,0.3537213206291199,0.46115773916244507,0.32487255334854126,0.48897987604141235,0.31516534090042114,0.49764811992645264,0.31224456429481506,0.47015565633773804,0.3147171139717102,0.4415298104286194
0.7810020446777344,0.2625214457511902,0.6821369528770447,0.33213984966278076,0.6421052813529968,0.43370169401168823,0.6310315132141113,0.5178639888763428,0.64106684923172,0.5935161709785461,0.5913189649581909,0.4898306429386139,0.5495471954345703,0.6280913352966309,0.5358608961105347,0.7138887047767639,0.5317575931549072,0.7867836952209473,0.640339732170105,0.5064490437507629,0.6508142352104187,0.6241203546524048,0.6768923997879028,0.5814726948738098,0.6841350793838501,0.537412166595459,0.7038040161132812,0.5148344039916992,0.7163003087043762,0.5835154056549072,0.7296319603919983,0.528472900390625,0.726077139377594,0.4920567274093628,0.7604583501815796,0.5264221429824829,0.7650107145309448,0.5513958930969238,0.7735682725906372,0.5045884251594543,0.7760469317436218,0.47362759709358215
0.7860801219940186,0.27691739797592163,0.6844865083694458,0.357839971780777,0.6434100866317749,0.45927107334136963,0.6347742676734924,0.533155620098114,0.6425528526306152,0.612665057182312,0.5836399793624878,0.5193229913711548,0.5429139733314514,0.6549117565155029,0.5261282324790955,0.7416385412216187,0.5207573175430298,0.8155298233032227,0.6382718086242676,0.5272876620292664,0.6445251703262329,0.6456496715545654,0.6733319759368896,0.5973691940307617,0.68133145570755,0.5520660877227783,0.7069960832595825,0.531539797782898,0.7117453813552856,0.6053909063339233,0.7276031374931335,0.5392153859138489,0.7248793244361877,0.49791091680526733,0.7643577456474304,0.547410249710083,0.7635882496833801,0.5695272088050842,0.7724259495735168,0.5152517557144165,0.7773275971412659,0.48003822565078735
0.3075990080833435,0.23478573560714722,0.4006182849407196,0.26661819219589233,0.4381694197654724,0.3642096221446991,0.4371614158153534,0.4456755518913269,0.4101635813713074,0.4910735785961151,0.4743039608001709,0.46335873007774353,0.4944295287132263,0.6008603572845459,0.4958394765853882,0.6833716034889221,0.4928193986415863,0.7472541332244873,0.42734143137931824,0.4980277717113495,0.38877978920936584,0.5495283007621765,0.378007709980011,0.5095738768577576,0.37830525636672974,0.47580206394195557,0.36638396978378296,0.5009785890579224,0.3484306335449219,0.5259943604469299,0.34417444467544556,0.49068108201026917,0.345845490694046,0.45703235268592834,0.3143250346183777,0.4902031123638153,0.3050101697444916,0.4991335868835449,0.3009129762649536,0.4706094563007355,0.30261749029159546,0.4403718113899231
0.8137573003768921,0.17197728157043457,0.7292801737785339,0.23299366235733032,0.6863832473754883,0.34717920422554016,0.6814714670181274,0.43849021196365356,0.7068910002708435,0.5007893443107605,0.6491014957427979,0.4251898229122162,0.6142157912254333,0.559882402420044,0.6020547151565552,0.6457569003105164,0.6005853414535522,0.7129555940628052,0.6985684037208557,0.44512051343917847,0.729331374168396,0.5560270547866821,0.7457707524299622,0.5138590931892395,0.7443057298660278,0.46598148345947266,0.7587358355522156,0.4448743164539337,0.7844710350036621,0.5235959887504578,0.7914400696754456,0.48028290271759033,0.7863162755966187,0.4404260516166687,0.8187509775161743,0.4322323501110077,0.8298591375350952,0.48606598377227783,0.8344663381576538,0.4458465874195099,0.8329485058784485,0.40936070680618286
0.8137167096138,0.16949069499969482,0.7239617705345154,0.2331283837556839,0.675437867641449,0.3522186875343323,0.6663801670074463,0.4517940580844879,0.6897014379501343,0.5224105715751648,0.6310617923736572,0.43615078926086426,0.595298171043396,0.5810762643814087,0.5831955075263977,0.6722931861877441,0.5817161202430725,0.7447112798690796,0.6813587546348572,0.45761245489120483,0.717197597026825,0.5774685740470886,0.7368060350418091,0.5355575680732727,0.7364985346794128,0.4861505925655365,0.7452983856201172,0.45928341150283813,0.7739591598510742,0.5481570959091187,0.7831190824508667,0.5033248066902161,0.7776737213134766,0.4610242545604706,0.8110141754150391,0.4484822452068329,0.8221381902694702,0.5104002356529236,0.8293592929840088,0.4675213694572449,0.8286300301551819,0.42772549390792847
0.820931077003479,0.1890595555305481,0.7355664372444153,0.25586792826652527,0.692595899105072,0.37144705653190613,0.687017560005188,0.4663921296596527,0.7117767333984375,0.5323747992515564,0.65626060962677,0.44840919971466064,0.6279484033584595,0.5926203727722168,0.6201910972595215,0.6831520199775696,0.621408224105835,0.7527481913566589,0.7066792845726013,0.46503791213035583,0.7379612922668457,0.5751761794090271,0.7546350359916687,0.532977283000946,0.7534850835800171,0.4833447337150574,0.7685266733169556,0.46192666888237,0.7939027547836304,0.5456247925758362,0.8022408485412598,0.5019317865371704,0.7978496551513672,0.4594414234161377,0.8316178917884827,0.4473264515399933,0.8405495285987854,0.5080801248550415,0.8452643156051636,0.4662548303604126,0.8439018726348877,0.4268200099468231
0.30930817127227783,0.1772269606590271,0.384243905544281,0.24586625397205353,0.4182359576225281,0.35735437273979187,0.40732747316360474,0.43747037649154663,0.3779202997684479,0.4913449287414551,0.4563620686531067,0.4431852698326111,0.4626988172531128,0.586908221244812,0.4592691659927368,0.67195063829422,0.45585864782333374,0.7393234968185425,0.40936899185180664,0.4605710208415985,0.35912877321243286,0.55345219373703,0.3464701175689697,0.512519121170044,0.35300973057746887,0.4690476655960083,0.35109224915504456,0.4556695818901062,0.31306493282318115,0.5161077976226807,0.30851876735687256,0.47669273614883423,0.31785914301872253,0.43621253967285156,0.2986273765563965,0.4377100169658661,0.2745234966278076,0.473878413438797,0.2716919183731079,0.4361386299133301,0.27974382042884827,0.3996669054031372
0.2855122685432434,0.1621139943599701,0.36654210090637207,0.22620192170143127,0.4051361382007599,0.33644768595695496,0.39939257502555847,0.4192274212837219,0.3739978075027466,0.47776877880096436,0.44716259837150574,0.4150882065296173,0.4574662148952484,0.5607336163520813,0.4537016749382019,0.6449347138404846,0.4487777054309845,0.7113199234008789,0.4015204608440399,0.4336754083633423,0.3547440767288208,0.5292439460754395,0.3403690457344055,0.4881253242492676,0.34517529606819153,0.44453883171081543,0.3427794873714447,0.43369626998901367,0.3067004382610321,0.49877241253852844,0.2994104027748108,0.45823371410369873,0.3066718280315399,0.4165845513343811,0.28871312737464905,0.4216923117637634,0.26766031980514526,0.4693172574043274,0.26181623339653015,0.43048417568206787,0.26745113730430603,0.39110273122787476
0.2923772931098938,0.16030892729759216,0.3721924126148224,0.2313198745250702,0.4104374349117279,0.34600764513015747,0.4039989709854126,0.432743102312088,0.37973132729530334,0.4946449398994446,0.4542493224143982,0.42385435104370117,0.46423131227493286,0.5750243663787842,0.45896998047828674,0.6613689064979553,0.4524642527103424,0.7288633584976196,0.4086521565914154,0.4409497380256653,0.3591953217983246,0.5472122430801392,0.342495322227478,0.5054576992988586,0.34663155674934387,0.460233598947525,0.3498510718345642,0.44086989760398865,0.3099133372306824,0.5107766389846802,0.3015945851802826,0.4682652950286865,0.30924904346466064,0.42599642276763916,0.29467877745628357,0.42838209867477417,0.2694476842880249,0.4773675799369812,0.2634459435939789,0.43541577458381653,0.2700383961200714,0.3950255513191223
0.34237197041511536,0.17387878894805908,0.414869487285614,0.24272026121616364,0.44609495997428894,0.3538256585597992,0.4357868432998657,0.4355054497718811,0.40879157185554504,0.49197524785995483,0.48335763812065125,0.43425652384757996,0.4876476228237152,0.5758333206176758,0.4837169647216797,0.6571738719940186,0.4794100522994995,0.7220076322555542,0.44184595346450806,0.4472864270210266,0.3902491629123688,0.5370351672172546,0.3763841688632965,0.49896571040153503,0.3814745247364044,0.46000733971595764,0.3875540792942047,0.44045859575271606,0.3475509583950043,0.49871325492858887,0.34117645025253296,0.46047189831733704,0.3488771319389343,0.4237942695617676,0.3367784023284912,0.42294052243232727,0.3103092312812805,0.4627874195575714,0.3069702088832855,0.42435750365257263,0.3146858811378479,0.38891762495040894
0.28949636220932007,0.20272530615329742,0.36234214901924133,0.2593902051448822,0.3976993262767792,0.3685855567455292,0.39224255084991455,0.45227447152137756,0.3704400360584259,0.5084468126296997,0.4391036927700043,0.4361664950847626,0.4420962929725647,0.5695778727531433,0.4346483647823334,0.6491784453392029,0.4280813932418823,0.7140799760818481,0.3926354944705963,0.45313477516174316,0.34721311926841736,0.5457954406738281,0.3343431353569031,0.5018261671066284,0.3392486274242401,0.4544160068035126,0.33433446288108826,0.45323556661605835,0.2995498776435852,0.5203588008880615,0.2933799624443054,0.47777509689331055,0.30029863119125366,0.43483877182006836,0.2810058295726776,0.44173625111579895,0.2587330639362335,0.48915207386016846,0.2542184889316559,0.4494481384754181,0.26090139150619507,0.4125237464904785
0.3741811513900757,0.2173340618610382,0.44104060530662537,0.2865006923675537,0.4662519693374634,0.3933769464492798,0.4573427140712738,0.46890026330947876,0.4315238893032074,0.51792973279953,0.5079372525215149,0.4690784513950348,0.505638837814331,0.6014090776443481,0.4983502924442291,0.6810832023620605,0.49136173725128174,0.7450556755065918,0.46785223484039307,0.47966304421424866,0.4052371084690094,0.5545779466629028,0.39475128054618835,0.5149853229522705,0.4045239984989166,0.47683167457580566,0.4129539430141449,0.4693358838558197,0.3647494614124298,0.5147595405578613,0.3605566620826721,0.4763476550579071,0.372246652841568,0.441277414560318,0.3630932569503784,0.4477770924568176,0.3285374343395233,0.4771983027458191,0.32705846428871155,0.4413885176181793,0.34052225947380066,0.4092320501804352
0.8088418841362,0.2416999638080597,0.7263516783714294,0.28934401273727417,0.6871814131736755,0.40666303038597107,0.6922805905342102,0.5048361420631409,0.7217979431152344,0.5661088228225708,0.6441571712493896,0.4655742645263672,0.616557240486145,0.6050970554351807,0.6071329712867737,0.6909881830215454,0.6033512353897095,0.7612389326095581,0.6902488470077515,0.48285552859306335,0.7215684652328491,0.5963346362113953,0.7403396368026733,0.5631030201911926,0.7420082092285156,0.5204330682754517,0.7454962134361267,0.49069374799728394,0.769699215888977,0.5675111413002014,0.7767816185951233,0.525047242641449,0.7743769884109497,0.485617071390152,0.8006113767623901,0.48916545510292053,0.8046360015869141,0.5329460501670837,0.81101393699646,0.4913545846939087,0.8110299110412598,0.45491132140159607
